id,asin,price,currency,time,crawlTime,condition,sellerName,sellerId,sellerbewertung,seller_sterne,lieferdatum,lieferpreis,lieferung_durch,ranking,buyBoxWinner,numberOfSellers,trigByReactive,Fulfillment_type,date_diff,price_change_count,price_pct_change
3619466.0,B091PD782Y,280.2,€,2023-04-07 23:00:00,2023-04-07 23:10:38.537172,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,16.0,503,-7.137249304134397e-05
3629126.0,B091PD782Y,280.14,€,2023-04-08 00:00:00,2023-04-08 00:16:08.344606,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-0.00021413276231263545
3638613.0,B091PD782Y,280.12,€,2023-04-08 01:00:00,2023-04-08 01:21:24.076184,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-7.139287499102753e-05
3669018.0,B091PD782Y,286.24,€,2023-04-08 04:00:00,2023-04-08 04:41:36.936168,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,0.021847779523061606
3678262.0,B091PD782Y,274.92,€,2023-04-08 05:00:00,2023-04-08 05:47:01.787951,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-0.0395472330911123
3687603.0,B091PD782Y,272.6,€,2023-04-08 06:00:00,2023-04-08 06:52:37.862765,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,18. - 20. April,0.0,MusicScout,0.0,True,7.0,f,FBM,11.0,503,-0.008438818565400852
3696986.0,B091PD782Y,274.9,€,2023-04-08 07:00:00,2023-04-08 07:57:40.795422,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,5.0,503,0.008437270726338708
3706292.0,B091PD782Y,274.88,€,2023-04-08 09:00:00,2023-04-08 09:03:05.908962,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,5.0,503,-7.275372862847185e-05
3715596.0,B091PD782Y,274.82,€,2023-04-08 10:00:00,2023-04-08 10:08:35.816232,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,5.0,503,-0.00021827706635624278
3725028.0,B091PD782Y,272.48,€,2023-04-08 11:00:00,2023-04-08 11:14:06.605116,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,18. - 20. April,0.0,MusicScout,0.0,True,7.0,f,FBM,11.0,503,-0.008514664143803086
3734590.0,B091PD782Y,274.81,€,2023-04-08 12:00:00,2023-04-08 12:19:43.066568,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,5.0,503,0.008551086318261847
3744123.0,B091PD782Y,274.76,€,2023-04-08 13:00:00,2023-04-08 13:24:46.911497,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,5.0,503,-0.0001819438885047875
3753647.0,B091PD782Y,274.74,€,2023-04-08 14:00:00,2023-04-08 14:30:17.953671,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-7.279079924293885e-05
3763184.0,B091PD782Y,274.76,€,2023-04-08 15:00:00,2023-04-08 15:35:26.956812,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,7.279609812904653e-05
3772752.0,B091PD782Y,274.74,€,2023-04-08 16:00:00,2023-04-08 16:40:55.365010,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-7.279079924293885e-05
3782336.0,B091PD782Y,274.75,€,2023-04-08 17:00:00,2023-04-08 17:46:06.569155,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,3.6398049064523263e-05
3791930.0,B091PD782Y,274.7,€,2023-04-08 18:00:00,2023-04-08 18:51:36.997146,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-0.0001819836214741466
3801460.0,B091PD782Y,274.67,€,2023-04-08 19:00:00,2023-04-08 19:58:48.736375,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-0.00010921004732422634
3811026.0,B091PD782Y,274.58,€,2023-04-08 21:00:00,2023-04-08 21:04:30.010938,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-0.00032766592638455716
3820627.0,B091PD782Y,274.58,€,2023-04-08 22:00:00,2023-04-08 22:10:11.350266,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,0.0
3830201.0,B091PD782Y,274.57,€,2023-04-08 23:00:00,2023-04-08 23:16:27.058355,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,15.0,503,-3.64192585038392e-05
3839792.0,B091PD782Y,274.48,€,2023-04-09 00:00:00,2023-04-09 00:22:08.733604,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,-0.00032778526423127285
3849417.0,B091PD782Y,274.46,€,2023-04-09 01:00:00,2023-04-09 01:28:42.589580,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,-7.286505392023468e-05
3868619.0,B091PD782Y,301.51,€,2023-04-09 03:00:00,2023-04-09 03:39:50.087640,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,0.09855716680026227
3878051.0,B091PD782Y,280.55,€,2023-04-09 04:00:00,2023-04-09 04:45:08.552176,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,-0.06951676561308073
3887550.0,B091PD782Y,286.25,€,2023-04-09 05:00:00,2023-04-09 05:50:18.203506,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,19. - 27. April,6.99,MusicScout,0.0,True,5.0,f,FBM,14.0,503,0.02031723400463381
3897155.0,B091PD782Y,274.96,€,2023-04-09 06:00:00,2023-04-09 06:55:33.794373,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.039441048034934534
3906642.0,B091PD782Y,283.32,€,2023-04-09 08:00:00,2023-04-09 08:00:39.240557,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.030404422461449032
3916169.0,B091PD782Y,283.28,€,2023-04-09 09:00:00,2023-04-09 09:05:43.143858,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00014118311449962118
3925721.0,B091PD782Y,283.3,€,2023-04-09 10:00:00,2023-04-09 10:11:27.620556,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,7.060152499316352e-05
3935192.0,B091PD782Y,283.26,€,2023-04-09 11:00:00,2023-04-09 11:35:19.927311,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.0001411930815390372
3944701.0,B091PD782Y,283.22,€,2023-04-09 12:00:00,2023-04-09 12:41:16.414212,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00014121301984026946
3954241.0,B091PD782Y,283.16,€,2023-04-09 14:00:00,2023-04-09 14:17:42.175008,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00021184944566066122
3963793.0,B091PD782Y,280.79,€,2023-04-09 15:00:00,2023-04-09 15:23:55.271906,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,17. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,9.0,503,-0.008369826246645062
3969234.0,B091PD782Y,283.15,€,2023-04-09 15:00:00,2023-04-09 15:40:47.903599,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.008404857722853265
3978620.0,B091PD782Y,283.12,€,2023-04-09 16:00:00,2023-04-09 16:46:02.722650,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00010595090941190044
3987968.0,B091PD782Y,283.14,€,2023-04-09 17:00:00,2023-04-09 17:51:49.059799,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,7.064142413115704e-05
3997421.0,B091PD782Y,283.1,€,2023-04-09 18:00:00,2023-04-09 18:57:05.663843,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00014127286854548338
4006887.0,B091PD782Y,280.66,€,2023-04-09 20:00:00,2023-04-09 20:02:18.239079,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,17. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,9.0,503,-0.008618862592723375
4016382.0,B091PD782Y,283.02,€,2023-04-09 21:00:00,2023-04-09 21:07:40.468291,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.008408750801681686
4025934.0,B091PD782Y,283.03,€,2023-04-09 22:00:00,2023-04-09 22:14:00.227131,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,3.5333192000441827e-05
4035489.0,B091PD782Y,283.01,€,2023-04-09 23:00:00,2023-04-09 23:19:37.816940,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-7.066388722032357e-05
4044981.0,B091PD782Y,283.0,€,2023-04-10 00:00:00,2023-04-10 00:26:03.999756,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-3.533444047909562e-05
4054520.0,B091PD782Y,280.63,€,2023-04-10 01:00:00,2023-04-10 01:31:56.212484,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,17. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008374558303886892
4082867.0,B091PD782Y,278.21,€,2023-04-10 04:00:00,2023-04-10 04:47:57.319373,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,17. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008623454370523476
4092274.0,B091PD782Y,283.38,€,2023-04-10 05:00:00,2023-04-10 05:53:12.158942,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,0.018583084720175558
4101714.0,B091PD782Y,286.22,€,2023-04-10 06:00:00,2023-04-10 06:58:16.146124,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,0.010021878749382651
4111201.0,B091PD782Y,274.94,€,2023-04-10 08:00:00,2023-04-10 08:03:57.467371,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-0.03941024386835312
4120610.0,B091PD782Y,274.9,€,2023-04-10 09:00:00,2023-04-10 09:09:44.122768,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-0.00014548628791744012
4130088.0,B091PD782Y,274.92,€,2023-04-10 10:00:00,2023-04-10 10:15:22.001569,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,7.275372862869389e-05
4139589.0,B091PD782Y,274.91,€,2023-04-10 11:00:00,2023-04-10 11:21:11.518444,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-3.637421795432694e-05
4148981.0,B091PD782Y,272.58,€,2023-04-10 12:00:00,2023-04-10 12:26:43.377960,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,17. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008475501073078595
4158471.0,B091PD782Y,274.85,€,2023-04-10 13:00:00,2023-04-10 13:32:38.389296,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,0.008327830361728905
4168004.0,B091PD782Y,274.8,€,2023-04-10 14:00:00,2023-04-10 14:38:03.963799,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-0.0001819174094961351
4177424.0,B091PD782Y,274.82,€,2023-04-10 15:00:00,2023-04-10 15:43:18.228793,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,7.278020378453931e-05
4186884.0,B091PD782Y,272.48,€,2023-04-10 16:00:00,2023-04-10 16:48:29.125937,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,17. - 19. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008514664143803086
4196365.0,B091PD782Y,274.81,€,2023-04-10 17:00:00,2023-04-10 17:54:24.800122,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,0.008551086318261847
4205796.0,B091PD782Y,274.76,€,2023-04-10 19:00:00,2023-04-10 19:00:01.652619,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-0.0001819438885047875
4215182.0,B091PD782Y,274.79,€,2023-04-10 20:00:00,2023-04-10 20:05:27.576259,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,0.00010918619886446379
4224605.0,B091PD782Y,274.72,€,2023-04-10 21:00:00,2023-04-10 21:11:02.286795,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-0.00025473998325986624
4233981.0,B091PD782Y,274.7,€,2023-04-10 22:00:00,2023-04-10 22:16:45.364432,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-7.280139778698125e-05
4243282.0,B091PD782Y,274.66,€,2023-04-10 23:00:00,2023-04-10 23:22:45.684890,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,21. April - 2. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,1.0,503,-0.0001456133964323758
4252596.0,B091PD782Y,274.64,€,2023-04-11 00:00:00,2023-04-11 00:28:19.102054,Neu,MusicScout,AHTOZAEWYWWP3,32107.15,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-7.281730139097053e-05
4261832.0,B091PD782Y,274.64,€,2023-04-11 01:00:00,2023-04-11 01:33:53.697917,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0
4289202.0,B091PD782Y,280.55,€,2023-04-11 04:00:00,2023-04-11 04:50:09.553635,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.021519079522283713
4298123.0,B091PD782Y,283.38,€,2023-04-11 05:00:00,2023-04-11 05:55:12.473488,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.010087328461949596
4307168.0,B091PD782Y,280.51,€,2023-04-11 07:00:00,2023-04-11 07:00:49.250107,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.0101277436657492
4316328.0,B091PD782Y,280.51,€,2023-04-11 08:00:00,2023-04-11 08:06:19.447009,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0
4325517.0,B091PD782Y,280.49,€,2023-04-11 09:00:00,2023-04-11 09:11:41.330470,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-7.129870592836873e-05
4334678.0,B091PD782Y,278.16,€,2023-04-11 10:00:00,2023-04-11 10:16:52.607941,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,18. - 20. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.00830689151128372
4343902.0,B091PD782Y,280.45,€,2023-04-11 11:00:00,2023-04-11 11:22:17.651616,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.00823267184354326
4353321.0,B091PD782Y,280.45,€,2023-04-11 12:00:00,2023-04-11 12:27:44.552726,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0
4362666.0,B091PD782Y,280.44,€,2023-04-11 13:00:00,2023-04-11 13:33:09.560879,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-3.5656979853748716e-05
4372082.0,B091PD782Y,280.39,€,2023-04-11 14:00:00,2023-04-11 14:38:38.396532,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00017829125659685197
4381524.0,B091PD782Y,280.39,€,2023-04-11 15:00:00,2023-04-11 15:43:45.851200,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0
4390975.0,B091PD782Y,278.01,€,2023-04-11 16:00:00,2023-04-11 16:49:10.708900,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,18. - 20. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008488177181782519
4400414.0,B091PD782Y,280.27,€,2023-04-11 17:00:00,2023-04-11 17:54:19.714388,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.008129203985468125
4409791.0,B091PD782Y,280.27,€,2023-04-11 18:00:00,2023-04-11 18:59:17.092117,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0
4419157.0,B091PD782Y,280.26,€,2023-04-11 20:00:00,2023-04-11 20:04:27.734744,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-3.567988011554668e-05
4428499.0,B091PD782Y,280.21,€,2023-04-11 21:00:00,2023-04-11 21:10:27.160198,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00017840576607441871
4437896.0,B091PD782Y,280.15,€,2023-04-11 22:00:00,2023-04-11 22:16:43.169388,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00021412512044538534
4447308.0,B091PD782Y,280.1,€,2023-04-11 23:00:00,2023-04-11 23:22:08.984075,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,24. April - 3. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00017847581652674638
4456534.0,B091PD782Y,280.13,€,2023-04-12 00:00:00,2023-04-12 00:27:16.102404,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.00010710460549789858
4465875.0,B091PD782Y,280.08,€,2023-04-12 01:00:00,2023-04-12 01:32:48.969242,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00017848855888336068
4493415.0,B091PD782Y,278.21,€,2023-04-12 04:00:00,2023-04-12 04:48:53.186282,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,19. - 21. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.006676663810339933
4502726.0,B091PD782Y,280.55,€,2023-04-12 05:00:00,2023-04-12 05:54:00.478179,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.008410912619963407
4511943.0,B091PD782Y,278.17,€,2023-04-12 06:00:00,2023-04-12 06:59:11.213147,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,19. - 21. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-0.008483336303689137
4521343.0,B091PD782Y,278.15,€,2023-04-12 08:00:00,2023-04-12 08:04:39.545996,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,19. - 21. April,0.0,MusicScout,0.0,True,7.0,f,FBM,8.0,503,-7.189847934729876e-05
4530627.0,B091PD782Y,280.39,€,2023-04-12 09:00:00,2023-04-12 09:09:55.794301,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.008053208700341541
4539966.0,B091PD782Y,280.39,€,2023-04-12 10:00:00,2023-04-12 10:15:08.671457,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0
4549203.0,B091PD782Y,280.36,€,2023-04-12 11:00:00,2023-04-12 11:20:22.320658,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,4.5,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00010699383002232832
4558452.0,B091PD782Y,280.32,€,2023-04-12 12:00:00,2023-04-12 12:25:42.764267,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00014267370523624034
4567627.0,B091PD782Y,289.13,€,2023-04-12 13:00:00,2023-04-12 13:31:12.881670,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.031428367579908745
4576846.0,B091PD782Y,289.12,€,2023-04-12 14:00:00,2023-04-12 14:37:05.073221,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-3.4586518175228065e-05
4585901.0,B091PD782Y,289.02,€,2023-04-12 15:00:00,2023-04-12 15:42:26.221472,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.0003458771444383446
4604104.0,B091PD782Y,289.01,€,2023-04-12 17:00:00,2023-04-12 17:53:11.098329,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-3.459968168284533e-05
4622872.0,B091PD782Y,288.95,€,2023-04-12 20:00:00,2023-04-12 20:04:48.420041,Neu,MusicScout,AHTOZAEWYWWP3,32108.1,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00020760527317398303
4632256.0,B091PD782Y,283.15,€,2023-04-12 21:00:00,2023-04-12 21:10:04.356831,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.02007267693372561
4641722.0,B091PD782Y,280.28,€,2023-04-12 22:00:00,2023-04-12 22:16:02.600239,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.010135970333745359
4651168.0,B091PD782Y,280.25,€,2023-04-12 23:00:00,2023-04-12 23:22:56.706927,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,5.0,25. April - 4. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00010703582132143286
4660611.0,B091PD782Y,280.24,€,2023-04-13 00:00:00,2023-04-13 00:28:13.869030,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,5.0,26. April - 5. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-3.568242640494823e-05
4670173.0,B091PD782Y,280.19,€,2023-04-13 01:00:00,2023-04-13 01:33:21.606455,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,5.0,26. April - 5. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,-0.00017841849842992197
4698695.0,B091PD782Y,280.55,€,2023-04-13 04:00:00,2023-04-13 04:50:33.966599,Neu,MusicScout,AHTOZAEWYWWP3,32109.05,5.0,26. April - 5. Mai,6.99,MusicScout,0.0,True,5.0,f,FBM,2.0,503,0.0012848424283522508
